path	bigsmiles	canonical_bigsmiles
PolymerLit-OA_processed/generic/macromolecules/5014308_f1_1.corrected.mol	C{[>][<]C=1SC2=C(C1)C(C)(C)C=1C=C(SC12)C1=CC=C([X]1)[>][<]}C	C{[>][<]C=1SC2=C(C1)C(C)(C)C=1C=C(SC12)C1=CC=C([X]1)[>][<]}C
PolymerLit-OA_processed/generic/macromolecules/502460t_s2_1.corrected.mol	S{[>][<]CCO[>][<]}C	[H]SC{[<][>]COC[<][>]}[H]
PolymerLit-OA_processed/generic/macromolecules/502460t_s4_1.corrected.mol	C{[>][<]SCCOCCOCCSCCCCCC[>][<]}C	[H]C{[<][>]SCCOCCOCCSCCCCCC[<][>]}C[H]
PolymerLit-OA_processed/generic/macromolecules/502542g_a_1.corrected.mol	[Y]{[>][<]C=1SC(=CC1[R])[>][<]}[H]	[Y]{[>][<]C=1SC(=CC1[R])[>][<]}[H]
PolymerLit-OA_processed/generic/macromolecules/502542g_f1_1.corrected.mol	[Y]{[>][<]C1=C(CC)C([H])=C(S1)[>][<]}[H]	[H]{[<][>]c(cc1CC)sc1[<][>]}[Y]
PolymerLit-OA_processed/generic/macromolecules/5b00435_s1_1.corrected.mol	C{[>][<]CC(C)(C(=O)OCCN(C)C)[>][<]}C	[H]C{[<][>]C(C)(C(OCCN(C)C)=O)C[<][>]}C[H]
PolymerLit-OA_processed/generic/macromolecules/5b00435_s1_2.corrected.mol	C{[>][<]CC(C)(C(=O)OCC[N+1](C)(C)C)[>][<]}C	[H]C{[<][>]C(C(=O)OCC[N+](C)(C)C)(C)C[<][>]}C[H]
PolymerLit-OA_processed/generic/macromolecules/5b01293_f1_1.corrected.mol	C{[>][<]C(=O)CCCCCO[>][<]}C	[H]C{[<][>]OCCCCCC(=O)[<][>]}C[H]
PolymerLit-OA_processed/generic/macromolecules/5b01293_f1_2.corrected.mol	C{[>][<]OC1CCCCC1OC(=O)[>][<]}C	[H]C{[<][>]OC(CC1)C(CC1)OC(=O)[<][>]}C[H]
PolymerLit-OA_processed/generic/macromolecules/5b01293_f2_1.corrected.mol	[H]{[>][<]OC1CCCCC1OC(=O)[>][<]}OC1CCCCC1O	[H]OC(CC1)C(CC1)O{[<][>]C(=O)OC(CC1)C(CC1)O[<][>]}[H]
PolymerLit-OA_processed/generic/macromolecules/5b01293_f5_1.corrected.mol	[H]{[>][<]OCCCCCC(=O)[>][<]}OC1CCCCC1O{[>][<]C(=O)CCCCCO[>][<]}[H]	[H]O{[<][>]CCCCCC(=O)O[<][>]}C(CC1)C(CC1)O{[<][>]C(=O)CCCCCO[<][>]}[H]
PolymerLit-OA_processed/generic/macromolecules/5b01293_f6_1.corrected.mol	C{[>][<]OC(=O)OC1CCCCC1O[>][<]}C	[H]C{[<][>]OC(CC1)C(CC1)OC(=O)O[<][>]}C[H]
PolymerLit-OA_processed/generic/macromolecules/5b01293_f6_2.corrected.mol	[H]{[>][<]OCCCCCC(=O)[>][<]}OC1CCCCC1O{[>][<]C(=O)OC1CCCCC1O[>][<]}{[>][<]C(=O)CCCCCO[>][<]}[H]	[H]O{[<][>]CCCCCC(=O)O[<][>]}C(CC2)C(CC2){[<][>]OC(=O)OC(CC2)C(CC2)[<][>]}O{[<][>]C(=O)CCCCCO[<][>]}[H]
PolymerLit-OA_processed/generic/macromolecules/5b01293_f8_1.corrected.mol	OC1CCCCC1OC({[>][<]OC1CCCCC1OC(=O)[>][<]}OC1CCCCC1O)=O	[H]OC(CC4)C(CC4)OC(=O){[<][>]C(=O)OC(CC2)C(CC2)O[<][>]}OC(CC1)C(CC1)O[H]
PolymerLit-OA_processed/generic/macromolecules/5b01426_f1_1.corrected.mol	CC(C)(C){[>][<]CC(C)(C(=O)OCCN(C)C)[>],[<]CC(C)(C(=O)OCCN(CC)CC)[>][<]}{[>][<]CC(C(=O)OCCN(C)C)(C)[>][<]}SC(C1=CC=CC=C1)=S	[H]c(cc1)c(cc1)C(=S)S{[<][>]C(C)(C(OCCN(C)C)=O)C[<],[>]C(C)(C(OCCN(CC)CC)=O)C[<][>]}C(C)(C)C[H]
PolymerLit-OA_processed/generic/macromolecules/5b01994_s2_1.corrected.mol	OCC(COC(=O)C({[>][<]CC(C(=O)N)[>][<]}Br)(C)C)O	[H]OCC(O)COC(=O)C(C)(C){[<][>]C(C(N)=O)C[<][>]}Br
PolymerLit-OA_processed/generic/macromolecules/5b02119_f1_1.corrected.mol	CC({[>][<]CC(C(=O)OC)[>][<]}SC(=S)SC)(C)C	[H]CSC(=S)S{[<][>]C(C(OC)=O)C[<][>]}C(C)(C)C[H]
PolymerLit-OA_processed/generic/macromolecules/5b02119_f1_2.corrected.mol	CC({[>][<]CC(C(=O)OC)[>][<]}{[>][<]CC(C(=O)OCC1=CC=CC=C1)[>][<]}SC(=S)SC)(C)C	{[][>1]CC(C(=O)OCc(cc1)ccc1)[<1];[H]CC(C)(C)[<1],[H]CC(C)(C)C{[<][>]C(C(OC)=O)C[<][>]}C(C(OC)=O)[<1],[>1]SC(=S)SC[H][]}
PolymerLit-OA_processed/generic/macromolecules/5b02119_f3_1.corrected.mol	CC({[>][<]CC(C(=O)OC)[>][<]}{[>][<]CC(C(=O)OCC1=CC=CC=C1)[>][<]}SC(=S)SC)(C)C	{[][>1]CC(C(=O)OCc(cc1)ccc1)[<1];[H]CC(C)(C)[<1],[H]CC(C)(C)C{[<][>]C(C(OC)=O)C[<][>]}C(C(OC)=O)[<1],[>1]SC(=S)SC[H][]}
PolymerLit-OA_processed/generic/macromolecules/5b02119_f3_2.corrected.mol	CC({[>][<]CC(C(=O)OCCCCCCCCCCCC)[>][<]}SC(=S)SC)(C)C	[H]CSC(=S)S{[<][>]C(C(OCCCCCCCCCCCC)=O)C[<][>]}C(C)(C)C[H]
PolymerLit-OA_processed/generic/macromolecules/5b02152_s1_1.corrected.mol	C{[>][<]C[>][<]}SC(SCC)=S	[H]{[<][>]C[<][>]}CSC(=S)SCC[H]
PolymerLit-OA_processed/generic/macromolecules/5b02152_s1_2.corrected.mol	C{[>][<]C[>][<]}SC(S{[>][<]C(C(=O)OC)C[>][<]}CC)=S	[H]{[<][>]C[<][>]}CSC(=S)S{[<][>]C(C(OC)=O)C[<][>]}CC[H]
PolymerLit-OA_processed/generic/macromolecules/5b02152_s1_3.corrected.mol	C{[>][<]C[>][<]}SC(S{[>][<]C(C(=O)OC)C[>][<]}{[>][<]C(C(=O)OC)C[>][<]}CC)=S	[H]{[<][>]C[<][>]}CSC(=S)S{[<][>]C(C(OC)=O)C[<][>]}CC[H]
PolymerLit-OA_processed/generic/macromolecules/5b02152_s1_4.corrected.mol	C{[>][<]C[>][<]}SC(S{[>][<]C(C(=O)OC)C[>],[<]C(C(=O)OC)C[>][<]}{[>][<]C(C(=O)OC)C[>][<]}CC)=S	[H]{[<][>]C[<][>]}CSC(=S)S{[<][>]C(C(OC)=O)C[<][>]}CC[H]
PolymerLit-OA_processed/generic/macromolecules/5b02152_s1_5.corrected.mol	C{[>][<]C[>][<]}SC(S{[>][<]C(C(=O)OC)C[>],[<]C(C(=O)OC)C[>][<]}CC)=S	[H]{[<][>]C[<][>]}CSC(=S)S{[<][>]C(C(OC)=O)C[<][>]}CC[H]
PolymerLit-OA_processed/generic/macromolecules/5b02152_s1_6.corrected.mol	C{[>][<]C[>][<]}SC(S{[>][<]C(C(=O)OC)C[>][<]}{[>][<]C(C(=O)OC)C[>],[<]C(C(=O)OC)C[>][<]}CC)=S	[H]{[<][>]C[<][>]}CSC(=S)S{[<][>]C(C(OC)=O)C[<][>]}CC[H]
PolymerLit-OA_processed/generic/macromolecules/5b02152_s1_7.corrected.mol	C=CC(O{[>][<]CCO[>][<]}C)=O	[H]CO{[<][>]CCO[<][>]}C(=O)C(=C)[H]
PolymerLit-OA_processed/generic/macromolecules/5b02212_s1_1.corrected.mol	CC({[>][<]CC(C)(C(=O)OCP(=O)(O)O)[>][<]}{[>][<]CC(C)(C(=O)OCC1=CC=CC=C1)[>][<]}SC(=S)C1=CC=CC=C1)(C)C	{[][>1]CC(C(=O)OCc(cc2)ccc2)(C)[<1];[H]CC(C)(C)[<1],[H]CC(C)(C)C{[<][>]C(C(=O)OCP(=O)(O)O)(C)C[<][>]}C(C(=O)OCP(=O)(O)O)(C)[<1],[>1]SC(=S)c(cc1)c(cc1)[H][]}
PolymerLit-OA_processed/generic/macromolecules/5b02212_s1_2.corrected.mol	CC({[>][<]CC(C)(C(=O)OCP(=O)(OC)OC)[>][<]}SC(=S)C1=CC=CC=C1)(C)C	[H]c(cc1)c(cc1)C(=S)S{[<][>]C(C)(C(OCP(OC)(OC)=O)=O)C[<][>]}C(C)(C)C[H]
PolymerLit-OA_processed/generic/macromolecules/5b02212_s1_3.corrected.mol	CC({[>][<]CC(C)(C(=O)OCP(O)(=O)O)[>][<]}SC(=S)C1=CC=CC=C1)(C)C	[H]c(cc1)c(cc1)C(=S)S{[<][>]C(C(=O)OCP(=O)(O)O)(C)C[<][>]}C(C)(C)C[H]
PolymerLit-OA_processed/generic/macromolecules/5b02212_s1_4.corrected.mol	CC({[>][<]CC(C)(C(=O)OCP(=O)(OC)OC)[>][<]}{[>][<]CC(C)(C(=O)OCC1=CC=CC=C1)[>][<]}SC(=S)C1=CC=CC=C1)(C)C	{[][>1]CC(C(=O)OCc(cc2)ccc2)(C)[<1];[H]CC(C)(C)[<1],[H]CC(C)(C)C{[<][>]C(C)(C(OCP(OC)(OC)=O)=O)C[<][>]}C(C)(C(OCP(OC)(OC)=O)=O)[<1],[>1]SC(=S)c(cc1)c(cc1)[H][]}
PolymerLit-OA_processed/generic/macromolecules/5b02267_a_1.corrected.mol	C{[>][<]C=C/C1=CC(C)=C(C=C1C)/C=C/C1=CC=C(C=C1)C#CC1=C(C)C=C(C(=C1)C)C#CC1=CC=C(C=C1)[>][<]}C	[H]C{[<][>]c(cc8)ccc8C#Cc(c(c4)C)cc(C)c4C#Cc(cc2)ccc2/C=C/c(c(c1)C)cc(C)c1C=C[<][>]}C[H]
PolymerLit-OA_processed/generic/macromolecules/5b02267_a_2.corrected.mol	C{[>][<]C=C/C1=CC(C)=C(C=C1C)/C=C/C1=CC=C(C=C1)C#CC1=C(C)C=C(C(=C1)C)C#CC1=CC=C(C=C1)[>][<]}C	[H]C{[<][>]c(cc8)ccc8C#Cc(c(c4)C)cc(C)c4C#Cc(cc2)ccc2/C=C/c(c(c1)C)cc(C)c1C=C[<][>]}C[H]
PolymerLit-OA_processed/generic/macromolecules/5b02267_a_3.corrected.mol	C{[>][<]C=C/C1=CC(C)=C(C=C1C)/C=C/C1=CC=C(C=C1)C#CC1=C(C)C=C(C(=C1)C)C#CC1=CC=C(C=C1)[>][<]}C	[H]C{[<][>]c(cc8)ccc8C#Cc(c(c4)C)cc(C)c4C#Cc(cc2)ccc2/C=C/c(c(c1)C)cc(C)c1C=C[<][>]}C[H]
PolymerLit-OA_processed/generic/macromolecules/5b02267_a_4.corrected.mol	C{[>][<]C=C/C1=CC(C)=C(C=C1C)/C=C/C1=CC=C(C=C1)C#CC1=C(C)C=C(C(=C1)C)C#CC1=CC=C(C=C1)[>][<]}C	[H]C{[<][>]c(cc8)ccc8C#Cc(c(c4)C)cc(C)c4C#Cc(cc2)ccc2/C=C/c(c(c1)C)cc(C)c1C=C[<][>]}C[H]
PolymerLit-OA_processed/generic/macromolecules/5b02267_a_5.corrected.mol	C{[>][<]C=C/C1=CC(C)=C(C=C1C)/C=C/C1=CC=C(C=C1)C#CC1=C(C)C=C(C(=C1)C)C#CC1=CC=C(C=C1)[>][<]}C	[H]C{[<][>]c(cc8)ccc8C#Cc(c(c4)C)cc(C)c4C#Cc(cc2)ccc2/C=C/c(c(c1)C)cc(C)c1C=C[<][>]}C[H]
PolymerLit-OA_processed/generic/macromolecules/5b02267_a_6.corrected.mol	C{[>][<]C=C/C1=CC(C)=C(C=C1C)/C=C/C1=CC=C(C=C1)C#CC1=C(C)C=C(C(=C1)C)C#CC1=CC=C(C=C1)[>][<]}C	[H]C{[<][>]c(cc8)ccc8C#Cc(c(c4)C)cc(C)c4C#Cc(cc2)ccc2/C=C/c(c(c1)C)cc(C)c1C=C[<][>]}C[H]
PolymerLit-OA_processed/generic/macromolecules/5b02267_s2_1.corrected.mol	C{[>][<]C=C/C1=CC(C)=C(C=C1C)/C=C/C1=CC=C(C=C1)C#CC1=C(C)C=C(C(C)=C1)C#CC1=CC=C(C=C1)[>][<]}C	[H]C{[<][>]c(cc8)ccc8C#Cc(c(c4)C)cc(C)c4C#Cc(cc2)ccc2/C=C/c(c(c1)C)cc(C)c1C=C[<][>]}C[H]
PolymerLit-OA_processed/generic/macromolecules/5b02385_a_1.corrected.mol	C{[>][<]CC(C)(C(=O)OCCN(C)C)[>][<]}C	[H]C{[<][>]C(C)(C(OCCN(C)C)=O)C[<][>]}C[H]
PolymerLit-OA_processed/generic/macromolecules/5b02385_s1_1.corrected.mol	C{[>][<]CC(C)(C(OCCN(C)C)=O)[>][<]}C	[H]C{[<][>]C(C)(C(OCCN(C)C)=O)C[<][>]}C[H]
PolymerLit-OA_processed/generic/macromolecules/5b02470_f1_1.corrected.mol	CCCC({[>][<]CC(C)(C(=O)OCC(CO)O)[>][<]}SC(=S)SCCC1=CC=CC=C1)(C)C	[H]c(cc1)c(cc1)CCSC(=S)S{[<][>]C(C(=O)OCC(O)CO)(C)C[<][>]}C(C)(C)CCC[H]
PolymerLit-OA_processed/generic/macromolecules/5b02470_f1_2.corrected.mol	CCCC({[>][<]CC(C)(C(=O)OCC(CO)O)[>][<]}{[>][<]CC(C(=O)OCC(C)O)(C)[>][<]}SC(=S)SCCC1=CC=CC=C1)(C)C	{[][>1]CC(C)(C(OCC(C)O)=O)[<1];[H]CCCC(C)(C)[<1],[H]CCCC(C)(C)C{[<][>]C(C(=O)OCC(O)CO)(C)C[<][>]}C(C(=O)OCC(O)CO)(C)[<1],[>1]SC(=S)SCCc(cc1)c(cc1)[H][]}
PolymerLit-OA_processed/generic/macromolecules/5b02594_s1_1.corrected.mol	C{[>][<]C(P(=O)(O)O)C[>][<]}{[>][<]CC(C(=O)O)[>][<]}C	[H]C{[<][>]C(P(=O)(O)O)C[<][>]}C{[<][>]C(C(=O)O)C[<][>]}[H]
PolymerLit-OA_processed/generic/macromolecules/5b02602_f2_1.corrected.mol	C{[>][<]CC(C)(C(=O)OCC[N+1](C)(C)C)[>][<]}C.[I-1]	C{[>][<]CC(C)(C(=O)OCC[N+1](C)(C)C)[>][<]}C.[I-1]
PolymerLit-OA_processed/generic/macromolecules/5b02602_f2_10.corrected.mol	C{[>][<]OCC[>][<]}O	[H]OC{[<][>]COC[<][>]}[H]
PolymerLit-OA_processed/generic/macromolecules/5b02602_f2_11.corrected.mol	C{[>][<]CC(C)(C(OCC(CO)O)=O)[>][<]}C	[H]C{[<][>]C(C(=O)OCC(O)CO)(C)C[<][>]}C[H]
PolymerLit-OA_processed/generic/macromolecules/5b02602_f2_12.corrected.mol	C{[>][<]CC(C)(C(O{[>][<]CCO[>][<]}C)=O)[>][<]}C	[H]C{[<][>]C(C)(C(=O)OC{[<][>]COC[<][>]}[H])C[<][>]}C[H]
PolymerLit-OA_processed/generic/macromolecules/5b02602_f2_13.corrected.mol	C{[>][<]CC(C(=O)N(C)C)[>][<]}C	[H]C{[<][>]C(C(N(C)C)=O)C[<][>]}C[H]
PolymerLit-OA_processed/generic/macromolecules/5b02602_f2_14.corrected.mol	CO{[>][<]CCO[>][<]}CCN	[H]NCCOC{[<][>]COC[<][>]}[H]
PolymerLit-OA_processed/generic/macromolecules/5b02602_f2_15.corrected.mol	C{[>][<]CC(C)(C(NCC(O)C)=O)[>][<]}C	[H]C{[<][>]C(C)(C(NCC(C)O)=O)C[<][>]}C[H]
PolymerLit-OA_processed/generic/macromolecules/5b02602_f2_16.corrected.mol	C{[>][<]CC(C)(C(=O)OCC(COC(=O)CCSC1OC(C(C(C1O)O)O)CO)O)[>][<]}C	[H]C{[<][>]C(C(=O)OCC(O)COC(=O)CCSC(C(O)C1O)OC(CO)C1O)(C)C[<][>]}C[H]
PolymerLit-OA_processed/generic/macromolecules/5b02602_f2_17.corrected.mol	C{[>][<]CC(C)(C(=O)OCOP([O-1])(=O)OCC[N+1](C)(C)C)[>][<]}C	[H]C{[<][>]C(C(=O)OCOP(=O)([O-])OCC[N+](C)(C)C)(C)C[<][>]}C[H]
PolymerLit-OA_processed/generic/macromolecules/5b02602_f2_18.corrected.mol	C{[>][<]CC(C)(C(=O)OC(COC(=O)CCSC[C@@]([N+1])C)O)[>][<]}C	[H]C{[<][>]C(C)(C(OC(COC(CCSCC(C)[NH3+])=O)O)=O)C[<][>]}C[H]
PolymerLit-OA_processed/generic/macromolecules/5b02602_f2_19.corrected.mol	C{[>][<]CC(C)(C(OCC[N+1](C)(C)CCCC)=O)[>][<]}C	[H]C{[<][>]C(C)(C(OCC[N+](CCCC)(C)C)=O)C[<][>]}C[H]
PolymerLit-OA_processed/generic/macromolecules/5b02602_f2_2.corrected.mol	C{[>][<]CC(C)(C(OCC[N+1])=O)[>][<]}C.[Cl-1]	C{[>][<]CC(C)(C(OCC[N+1])=O)[>][<]}C.[Cl-1]
PolymerLit-OA_processed/generic/macromolecules/5b02602_f2_20.corrected.mol	C{[>][<]CC(C)(C(OCCCC)=O)[>][<]}C.[K+1]	C{[>][<]CC(C)(C(OCCCC)=O)[>][<]}C.[K+1]
PolymerLit-OA_processed/generic/macromolecules/5b02602_f2_21.corrected.mol	C{[>][<]CC(C)(C(OCP(=O)(O)[O-1])=O)[>][<]}C.[Na+1]	C{[>][<]CC(C)(C(OCP(=O)(O)[O-1])=O)[>][<]}C.[Na+1]
PolymerLit-OA_processed/generic/macromolecules/5b02602_f2_3.corrected.mol	C{[>][<]CC(C(NC(C)C)=O)[>][<]}C	[H]C{[<][>]C(C(NC(C)C)=O)C[<][>]}C[H]
PolymerLit-OA_processed/generic/macromolecules/5b02602_f2_4.corrected.mol	C{[>][<]CC(C)(C(=O)O{[>][<]CCO[>][<]}C)[>][<]}{[>][<]CC(C(NCC(C)O)=O)(C)[>][<]}C	[H]{[<][>]CC(C)(C(NCC(C)O)=O)[<][>]}C{[<][>]C(C)(C(=O)OC{[<][>]COC[<][>]}[H])C[<][>]}C[H]
PolymerLit-OA_processed/generic/macromolecules/5b02602_f2_5.corrected.mol	C{[>][<]CC(C)(C(=O)OCCC)[>][<]}C.[N+1]	C{[>][<]CC(C)(C(=O)OCCC)[>][<]}C.[N+1]
PolymerLit-OA_processed/generic/macromolecules/5b02602_f2_6.corrected.mol	C{[>][<]CC(C)(C(=O)O)[>][<]}C	[H]C{[<][>]C(C(=O)O)(C)C[<][>]}C[H]
PolymerLit-OA_processed/generic/macromolecules/5b02602_f2_7.corrected.mol	C{[>][<]CC(C(=O)O)[>][<]}C	[H]C{[<][>]C(C(=O)O)C[<][>]}C[H]
PolymerLit-OA_processed/generic/macromolecules/5b02602_f2_8.corrected.mol	C{[>][<]CC([R])(C(=O)O)[>][<]}{[>][<]CC(C(OCC{[>][<]OCC[>][<]}OC)=O)([R])[>][<]}C	C{[>][<]CC([R])(C(=O)O)[>][<]}{[>][<]CC(C(OCC{[>][<]OCC[>][<]}OC)=O)([R])[>][<]}C
PolymerLit-OA_processed/generic/macromolecules/5b02602_f2_9.corrected.mol	C{[>][<]CC(C)(C(=O)OCCN(C)C)[>][<]}{[>][<]CC(C(=O)O)(C)[>][<]}C	[H]{[<][>]CC(C(=O)O)(C)[<][>]}C{[<][>]C(C)(C(OCCN(C)C)=O)C[<][>]}C[H]
PolymerLit-OA_processed/generic/macromolecules/5b02602_s2_1.corrected.mol	CC(C)(C1=CC=CC=C1){[>][<]CC(C(=O)OC)(C)[>][<]}{[>][<]CC(C(=O)OCC1=CC=CC=C1)(C)[>][<]}SC(C1=CC=CC=C1)=S	{[][>1]CC(C(=O)OCc(cc8)ccc8)(C)[<1];[H]CC(c(cc4)ccc4)(C)[<1],[H]CC(c(cc2)ccc2)(C)C{[<][>]C(C)(C(OC)=O)C[<][>]}C(C)(C(OC)=O)[<1],[>1]SC(=S)c(cc1)c(cc1)[H][]}
PolymerLit-OA_processed/generic/macromolecules/5b02602_s2_2.corrected.mol	CC({[>][<]CC(C)(C(=O)OCC(CO)O)[>][<]}SC(=S)C1=CC=CC=C1)(C)C	[H]c(cc1)c(cc1)C(=S)S{[<][>]C(C(=O)OCC(O)CO)(C)C[<][>]}C(C)(C)C[H]
PolymerLit-OA_processed/generic/macromolecules/5b02602_s2_3.corrected.mol	CC({[>][<]CC(C)(C(=O)OCC(CO)O)[>][<]}{[>][<]CC(C)(C(=O)OCC(O)C)[>][<]}SC(=S)C1=CC=CC=C1)(C)C	{[][>1]CC(C)(C(OCC(C)O)=O)[<1];[H]CC(C)(C)[<1],[H]CC(C)(C)C{[<][>]C(C(=O)OCC(O)CO)(C)C[<][>]}C(C(=O)OCC(O)CO)(C)[<1],[>1]SC(=S)c(cc1)c(cc1)[H][]}
PolymerLit-OA_processed/generic/macromolecules/5b02602_s2_4.corrected.mol	CC({[>][<]CC(C)(C(=O)OCC(CO)O)[>][<]}{[>][<]CC(C)(C(=O)OCC1=CC=CC=C1)[>][<]}SC(=S)C1=CC=CC=C1)(C)C	{[][>1]CC(C(=O)OCc(cc2)ccc2)(C)[<1];[H]CC(C)(C)[<1],[H]CC(C)(C)C{[<][>]C(C(=O)OCC(O)CO)(C)C[<][>]}C(C(=O)OCC(O)CO)(C)[<1],[>1]SC(=S)c(cc1)c(cc1)[H][]}
PolymerLit-OA_processed/generic/macromolecules/5b02602_s2_5.corrected.mol	CCCC({[>][<]CC(C)(C(=O)OCC(O)C)[>][<]}SC(=S)SCCC1=CC=CC=C1)(C)C	[H]c(cc1)c(cc1)CCSC(=S)S{[<][>]C(C)(C(OCC(C)O)=O)C[<][>]}C(C)(C)CCC[H]
PolymerLit-OA_processed/generic/macromolecules/5b02602_s2_6.corrected.mol	CCCC({[>][<]CC(C)(C(=O)OCC(O)C)[>][<]}{[>][<]CC(C)(C(=O)OCC1=CC=CC=C1)[>][<]}SC(=S)SCCC1=CC=CC=C1)(C)C	{[][>1]CC(C(=O)OCc(cc2)ccc2)(C)[<1];[H]CCCC(C)(C)[<1],[H]CCCC(C)(C)C{[<][>]C(C)(C(OCC(C)O)=O)C[<][>]}C(C)(C(OCC(C)O)=O)[<1],[>1]SC(=S)SCCc(cc1)c(cc1)[H][]}
PolymerLit-OA_processed/generic/macromolecules/5b02602_s2_7.corrected.mol	CC({[>][<]CC(C)(C(=O)OC)[>][<]}SC(=S)C1=CC=CC=C1)(C1=CC=CC=C1)C	[H]c(cc2)c(cc2)C(=S)S{[<][>]C(C)(C(OC)=O)C[<][>]}C(c(cc1)ccc1)(C)C[H]
PolymerLit-OA_processed/generic/macromolecules/5b02710_f2_1.corrected.mol	[H+1].O=C1CCC2=CN(N=N2)CCSSCCN2C=C(N=N2)CCC({[>][<]OCC(C)(C(=O)OCC2=CC=C(C=C2)CSC(=S.CCSC(=S)SCC2=CC=C(C=C2)COC(=O)C(CO[>])(C)COC(=O)[<])SCC)COC(=O)[>][<]}12OCCCCO2)=O	[H+1].O=C1CCC2=CN(N=N2)CCSSCCN2C=C(N=N2)CCC({[>][<]OCC(C)(C(=O)OCC2=CC=C(C=C2)CSC(=S.CCSC(=S)SCC2=CC=C(C=C2)COC(=O)C(CO[>])(C)COC(=O)[<])SCC)COC(=O)[>][<]}12OCCCCO2)=O
PolymerLit-OA_processed/generic/macromolecules/5b02710_s1_1.corrected.mol	C{[>][<]CCOC(=O)OCC(C)(C(=O)O)COC(=O)OCC(C)(C(=O)O)COC(=O)CCC#C[<]}{[>][<]OCC(C)(C(=O)OCC1=CC=C(C=C1)CSC(=S)SCC)COC(=O)[>],[<]OCC(C)(C(=O)OCC)COC(=O)[>][]}	{[][>]C(=O)OCC(C)(C(OCC)=O)CO[<],[>]C(=O)OCC(C)(C(OCc(cc1)ccc1CSC(SCC)=S)=O)CO[<][>]}C[H]
PolymerLit-OA_processed/generic/macromolecules/5b02710_s1_2.corrected.mol	O=C1CCC2=CN(/N=N\2)CCSSCCN2C=C(\N=N/2)CCC({[>][<]OCC(C(=O)C)(C)COC(=O.O=C([<])OCC(C(=O)C)(C)CO[>])[>][<]}12OCCCCO2)=O	O=C1CCC2=CN(/N=N\2)CCSSCCN2C=C(\N=N/2)CCC({[>][<]OCC(C(=O)C)(C)COC(=O.O=C([<])OCC(C(=O)C)(C)CO[>])[>][<]}12OCCCCO2)=O
PolymerLit-OA_processed/generic/macromolecules/5b02710_s1_3.corrected.mol	C{[>][<]CCOC(=O)OCC(C)(C(=O)O)COC(=O)OCC(C)(C(=O)O)CO[H][<]}{[>][<]OCC(C)(C(=O)OCC1=CC=C(C=C1)CSC(=S)SCC)COC(=O)[>],[<]OCC(C)(C(=O)OCC)COC(=O)[>][]}	{[][>]C(=O)OCC(C)(C(OCC)=O)CO[<],[>]C(=O)OCC(C)(C(OCc(cc1)ccc1CSC(SCC)=S)=O)CO[<][>]}C[H]
PolymerLit-OA_processed/generic/macromolecules/5b02710_s2_1.corrected.mol	O{[>][<]OCC(C)(C(=O)OCC)COC(=O)[>],[<]OCC(C)(C(=O)OCC1=CC=C(C=C1)CSC(=S)SCC)COC(=O)[>][]}	{[][>]C(=O)OCC(C)(C(OCC)=O)CO[<],[>]C(=O)OCC(C)(C(OCc(cc1)ccc1CSC(SCC)=S)=O)CO[<][>]}O[H]
PolymerLit-OA_processed/generic/macromolecules/5b02710_s2_2.corrected.mol	O{[>][<]OCC(C)(C(=O)OCC1=CC=C(C=C1)C{[>][<]CC(C(=O)N1CCOCC1)[>][<]}SC(=S)SCC)COC(=O)[>],[<]OCC(C)(C(=O)OCC)COC(=O)[>][]}	{[][>]C(=O)OCC(C)(C(OCC)=O)CO[<],[>]C(=O)OCC(C)(CO[<])C(=O)OCc(cc1)ccc1C{[<][>]CC(C(N(CC2)CCO2)=O)[<][>]}SC(=S)SCC[H][>]}O[H]
PolymerLit-OA_processed/generic/macromolecules/6b00422_f1_1.corrected.mol	CC({[>][<]CC(C)(C(=O)OCC(CO)O)[>][<]}SC(=S)C1=CC=CC=C1)(C)C	[H]c(cc1)c(cc1)C(=S)S{[<][>]C(C(=O)OCC(O)CO)(C)C[<][>]}C(C)(C)C[H]
PolymerLit-OA_processed/generic/macromolecules/6b00422_f1_2.corrected.mol	CC({[>][<]CC(C)(C(=O)OCC(CO)O)[>][<]}{[>][<]CC(C)(C(=O)OCC1CO1)[>],[<]CC(C)(C(=O)OCC(C)O)[>][<]}SC(=S)C1=CC=CC=C1)(C)C	[H]c(cc4)c(cc4)C(=S)S{[<][>]C(C(=O)OCC(O2)C2)(C)C[<],[>]C(C)(C(OCC(C)O)=O)C[<][>]}{[<][>]C(C(=O)OCC(O)CO)(C)C[<][>]}C(C)(C)C[H]
PolymerLit-OA_processed/generic/macromolecules/6b00422_f6_1.corrected.mol	C{[>][<]CC(C)(C(=O)OCC(CNCCC[Si](C)(C)C)O)[>][<]}C	[H]C{[<][>]C(C(=O)OCC(O)CNCCC[Si](C)(C)C)(C)C[<][>]}C[H]
PolymerLit-OA_processed/generic/macromolecules/6b00422_f6_2.corrected.mol	C{[>][<]CC(C)(C(=O)OCC1CO1)[>][<]}C	[H]C{[<][>]C(C(=O)OCC(O1)C1)(C)C[<][>]}C[H]
PolymerLit-OA_processed/generic/macromolecules/6b00820_s1_1.corrected.mol	CC({[>][<]CC(C)(C(=O)OCC(CO)O)[>][<]}SC(=S)C1=CC=CC=C1)(C)C	[H]c(cc1)c(cc1)C(=S)S{[<][>]C(C(=O)OCC(O)CO)(C)C[<][>]}C(C)(C)C[H]
